id,first_name,last_name,full_name,sex,dob,nationality,club,competition_name,date_meet,event,category,heat_number,results,wind_factor,format
347,Nora,Tara,Nora Tara,women,2006-12-22,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,5,12.98,-1.6,Timed final
348,Oona,Veda,Oona Veda,women,2006-01-31,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,5,13.98,-1.6,Timed final
349,Aria,Swift,Aria Swift,women,2006-03-15,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,6,12.08,-1.3,Timed final
350,Bella,Dash,Bella Dash,women,2006-07-20,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,6,12.48,-1.3,Timed final
351,Cora,Bolt,Cora Bolt,women,2006-11-05,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,6,12.08,-1.3,Timed final
352,Daisy,Storm,Daisy Storm,women,2006-01-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,6,12.48,-1.3,Timed final
353,Eden,Reed,Eden Reed,women,2006-08-15,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,6,12.08,-1.3,Timed final
354,Faye,Blaze,Faye Blaze,women,2006-12-10,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,6,12.48,-1.3,Timed final
355,Gia,Gale,Gia Gale,women,2006-04-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,6,12.08,-1.3,Timed final
356,Hana,Ridge,Hana Ridge,women,2006-09-20,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,6,12.48,-1.3,Timed final
357,Indie,Flash,Indie Flash,women,2006-05-10,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,7,12.08,-1.9,Timed final
358,Jade,Surge,Jade Surge,women,2006-10-25,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U20,7,12.48,-1.9,Timed final
359,Aria,Blaze,Aria Blaze,women,1998-05-12,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,1,11.28,-1.4,Timed final
360,Bryn,Crest,Bryn Crest,women,2000-08-23,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,1,11.48,-1.4,Timed final
361,Cali,Drift,Cali Drift,women,1995-11-15,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,1,11.68,-1.4,Timed final
362,Dara,Echo,Dara Echo,women,2002-09-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,1,11.88,-1.4,Timed final
363,Eden,Flare,Eden Flare,women,1997-03-02,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,1,12.08,-1.4,Timed final
364,Fina,Glade,Fina Glade,women,2001-06-19,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,1,12.28,-1.4,Timed final
365,Gwen,Haze,Gwen Haze,women,1999-12-10,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,1,12.48,-1.4,Timed final
366,Hara,Ibis,Hara Ibis,women,2003-07-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,1,12.68,-1.4,Timed final
367,Isla,Jinx,Isla Jinx,women,1996-01-08,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,2,11.33,-1.9,Timed final
368,Jazlyn,Kora,Jazlyn Kora,women,2004-04-14,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,2,11.53,-1.9,Timed final
369,Kaya,Lush,Kaya Lush,women,1998-10-17,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,2,11.73,-1.9,Timed final
370,Lila,Mira,Lila Mira,women,2000-06-05,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,2,11.93,-1.9,Timed final
371,Maeve,Nix,Maeve Nix,women,2002-02-28,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,2,12.13,-1.9,Timed final
372,Nina,Oaks,Nina Oaks,women,1997-08-21,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,2,12.33,-1.9,Timed final
373,Opal,Pace,Opal Pace,women,2001-11-11,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,2,12.53,-1.9,Timed final
374,Sofi,Raine,Sofi Raine,women,2003-05-09,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,2,12.73,-1.9,Timed final
375,Sarah,Sage,Sarah Sage,women,1999-12-14,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,3,11.38,-1.1,Timed final
376,Madeline,Tide,Madeline Tide,women,2001-03-03,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,3,11.58,-1.1,Timed final
377,Sana,Vale,Sana Vale,women,1996-07-07,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,3,11.78,-1.1,Timed final
378,Tara,Wisp,Tara Wisp,women,2004-09-22,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,3,11.98,-1.1,Timed final
379,Sophia,Yale,Sophia Yale,women,1998-06-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,3,12.18,-1.1,Timed final
380,Vera,Zara,Vera Zara,women,2000-01-15,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,3,12.38,-1.1,Timed final
381,Willa,Bae,Willa Bae,women,2002-10-18,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,3,12.58,-1.1,Timed final
382,Xena,Cora,Xena Cora,women,1997-04-05,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,3,12.78,-1.1,Timed final
383,Yara,Dawn,Yara Dawn,women,2003-02-22,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,4,11.43,-1.7,Timed final
384,Zoe,Eden,Zoe Eden,women,1999-07-09,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,4,11.63,-1.7,Timed final
385,Alix,Fae,Alix Fae,women,2001-08-14,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,4,11.83,-1.7,Timed final
386,Bree,Gwen,Bree Gwen,women,1995-03-27,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,4,12.03,-1.7,Timed final
387,Cora,Hara,Cora Hara,women,2004-11-03,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,4,12.23,-1.7,Timed final
388,Demi,Iva,Demi Iva,women,1998-05-11,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,4,12.43,-1.7,Timed final
389,Eira,Jade,Eira Jade,women,2000-06-29,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,4,12.63,-1.7,Timed final
390,Faye,Kaye,Faye Kaye,women,2002-12-16,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,4,12.83,-1.7,Timed final
391,Gina,Lila,Gina Lila,women,1997-09-08,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,5,11.48,-1.3,Timed final
392,Hana,Mira,Hana Mira,women,2003-04-24,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,5,11.68,-1.3,Timed final
393,Indie,Nola,Indie Nola,women,1999-07-01,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,5,11.88,-1.3,Timed final
394,Jana,Pia,Jana Pia,women,2001-10-13,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,5,12.08,-1.3,Timed final
395,Kali,Risa,Kali Risa,women,2004-02-19,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,5,12.28,-1.3,Timed final
396,Lana,Sana,Lana Sana,women,1996-08-06,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,5,12.48,-1.3,Timed final
397,Mila,Tara,Mila Tara,women,2000-12-22,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,5,12.68,-1.3,Timed final
398,Nora,Veda,Nora Veda,women,2002-01-31,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,5,13.98,-1.3,Timed final
399,Lila,Swift,Lila Swift,women,1997-06-15,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,6,11.78,-1.6,Timed final
400,Maya,Dash,Maya Dash,women,2001-09-10,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,6,12.18,-1.6,Timed final
401,Nora,Bolt,Nora Bolt,women,2000-11-05,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,6,11.78,-1.6,Timed final
402,Opal,Storm,Opal Storm,women,2002-07-20,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,6,12.18,-1.6,Timed final
403,Piper,Reed,Piper Reed,women,1998-12-15,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,6,11.78,-1.6,Timed final
404,Quinn,Blaze,Quinn Blaze,women,2003-01-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,6,12.18,-1.6,Timed final
405,Rhea,Gale,Rhea Gale,women,1999-04-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,6,11.78,-1.6,Timed final
406,Sadie,Ridge,Sadie Ridge,women,2000-08-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,6,12.18,-1.6,Timed final
407,Talia,Flash,Talia Flash,women,2002-05-20,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,7,11.78,-1.8,Timed final
408,Uma,Surge,Uma Surge,women,1998-10-15,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,7,12.18,-1.8,Timed final
